股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
BK0732,贵金属,1.3,3050.55,3075.8,2841.22,2857.68,39.03,4.87,1.85,39.84,9771077,25670794946.0,3011.52,715464224000,633743440000,90.BK0732,板块,2026-02-06 11:17:42,2026-02-06
BK0470,造纸印刷,1.3,11442.47,11453.16,11218.87,11256.4,146.62,1.15,1.08,-15.46,3642168,3071660702.0,11295.85,289603312000,256249166000,90.BK0470,板块,2026-02-06 11:17:45,2026-02-06
BK1034,电源设备,1.24,3097.77,3101.67,3021.0,3037.56,37.95,1.08,1.12,83.73,3144906,7413923291.0,3059.82,657588112000,515841296000,90.BK1034,板块,2026-02-06 11:17:42,2026-02-06
BK0458,仪器仪表,1.24,21205.81,21223.47,20769.34,20853.35,259.57,1.59,1.13,80.51,2811286,5547730896.0,20946.24,443780544000,348529648000,90.BK0458,板块,2026-02-06 11:17:45,2026-02-06
BK0545,通用设备,1.22,52987.81,53024.39,51919.37,52067.04,638.59,2.22,1.37,78.72,18467968,37842617723.0,52349.22,1916862432000,1500113632000,90.BK0545,板块,2026-02-06 11:17:45,2026-02-06
BK0481,汽车零部件,1.21,54712.5,54749.54,53566.61,53806.33,656.17,1.75,1.22,36.78,20593905,37166072054.0,54056.33,2748256608000,2249542416000,90.BK0481,板块,2026-02-06 11:17:45,2026-02-06
BK1044,生物制品,1.2,1102.05,1102.94,1086.81,1088.38,13.02,1.04,1.44,249.29,4093615,9299700979.0,1089.03,1591929392000,943924240000,90.BK1044,板块,2026-02-06 11:17:42,2026-02-06
BK1020,非金属材料,1.19,1963.69,1966.35,1921.05,1932.55,23.01,2.59,1.05,98.39,4640719,10955031669.0,1940.68,569133088000,451514688000,90.BK1020,板块,2026-02-06 11:17:42,2026-02-06
BK0728,环保行业,1.15,581.28,581.67,570.79,572.79,6.61,1.35,1.22,99.77,9807276,8903746111.0,574.67,819236240000,657004272000,90.BK0728,板块,2026-02-06 11:17:42,2026-02-06
BK0478,有色金属,1.14,30028.71,30090.19,28845.67,28939.8,338.92,2.25,1.13,29.79,33411314,50546630208.0,29689.79,3490613952000,2660389600000,90.BK0478,板块,2026-02-06 11:17:45,2026-02-06
BK0436,纺织服装,1.14,15487.26,15489.03,15253.86,15284.24,175.08,1.66,1.61,46.31,9820545,9167582324.0,15312.18,600530416000,547358592000,90.BK0436,板块,2026-02-06 11:17:45,2026-02-06
BK0464,石油行业,1.12,7187.44,7220.16,6983.57,6987.63,79.27,0.34,1.28,14.07,9936491,6660496511.0,7108.17,4498141696000,2593184368000,90.BK0464,板块,2026-02-06 11:17:45,2026-02-06
BK1018,橡胶制品,1.07,1789.2,1790.38,1759.01,1763.4,19.01,1.16,0.99,25.36,2717923,3489199754.0,1770.19,390459664000,300060672000,90.BK1018,板块,2026-02-06 11:17:42,2026-02-06
BK0448,通信设备,1.03,22496.8,22546.64,22026.98,22026.98,229.0,3.33,1.25,100.6,20250240,88053776786.0,22267.8,3302254544000,2892601632000,90.BK0448,板块,2026-02-06 11:17:45,2026-02-06
BK1039,电子化学品,1.01,2424.87,2429.03,2371.24,2375.85,24.17,1.95,1.0,86.13,2129276,5941617183.0,2400.7,442759680000,346550160000,90.BK1039,板块,2026-02-06 11:17:42,2026-02-06
